ID,Year_Birth,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Day_Customer_Enroll,Month_Customer_Enroll,Year_Customer_Enroll,Total_Children,Age,Education_Encoded,Country_AUS,Country_CA,Country_GER,Country_IND,Country_ME,Country_SA,Country_SP,Country_US,Income_Normalized,Total_Spending_Standardized,MntWines_Standardized,MntFruits_Standardized,MntMeatProducts_Standardized,MntFishProducts_Standardized,MntSweetProducts_Standardized,MntGoldProds_Standardized,Marital_Status_Standardized
7592,1946,0,0,86,1,4,1,4,6,0,0,0,0,0,0,0,18,4,2013,0,79,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0741,-0.659,-0.6001,-0.4351,-0.4606,-0.6504,-0.4377,-0.3839,-0.433
4547,1960,1,1,86,2,1,0,3,8,0,0,0,0,0,0,0,17,4,2013,2,65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018,-0.9646,-0.8853,-0.6112,-0.6999,-0.6504,-0.6315,-0.7482,0.0748
6825,1953,1,1,86,1,1,0,2,7,0,0,0,0,0,0,0,6,3,2013,2,72,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597,-0.9795,-0.8645,-0.6614,-0.7265,-0.6871,-0.6557,-0.844,0.0748
2961,1982,1,0,86,2,6,3,4,6,1,0,0,0,0,0,0,26,2,2013,1,43,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0607,-0.3717,-0.3831,-0.41,-0.2524,0.3016,-0.5104,-0.3264,-0.433
8700,1986,0,0,86,3,2,1,3,7,0,0,0,0,0,0,0,22,12,2012,0,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0198,-0.8965,-0.8824,-0.4854,-0.6778,-0.5589,-0.2681,-0.5564,0.0198
2278,1985,1,0,86,2,2,1,3,6,0,0,0,0,0,0,0,3,11,2012,1,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0482,-0.7852,-0.8913,-0.2339,-0.6556,-0.1378,-0.0742,-0.0963,0.0198
10703,1975,1,1,86,4,3,2,2,8,0,0,0,0,0,0,0,18,8,2012,2,50,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0667,-0.8068,-0.7338,-0.6614,-0.6202,-0.6871,-0.6557,-0.1538,0.0198
9,1975,1,1,86,4,3,2,2,8,0,0,0,0,0,0,0,18,8,2012,2,50,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,-0.8068,-0.7338,-0.6614,-0.6202,-0.6871,-0.6557,-0.1538,0.0198
2804,1975,1,1,86,4,3,2,2,8,0,0,0,0,0,1,0,18,8,2012,2,50,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0667,-0.8068,-0.7338,-0.6614,-0.6202,-0.6871,-0.6557,-0.1538,0.0198
4915,1956,0,1,86,4,5,2,12,5,0,0,0,0,0,0,0,3,8,2012,1,69,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0775,0.2096,-0.3802,1.1492,-0.3055,1.803,-0.1469,3.5466,-0.433
3010,1989,0,0,87,1,4,7,8,1,1,0,1,1,0,0,0,2,5,2014,0,36,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1304,2.4301,1.9406,3.1862,1.9722,1.1256,1.6461,2.0895,0.0748
4279,1963,1,1,87,2,1,1,3,3,0,0,0,0,0,0,0,31,3,2014,2,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0569,-0.9164,-0.8586,-0.5609,-0.6955,-0.6321,-0.5588,-0.4989,0.0198
2564,1953,0,1,87,2,3,1,4,6,0,0,0,0,0,0,0,4,1,2014,1,72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0896,-0.7321,-0.5733,-0.586,-0.6157,-0.6504,-0.5104,-0.5564,0.0748
1137,1964,0,0,87,1,4,5,7,1,1,0,0,1,0,0,0,29,12,2013,0,61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1196,1.2841,0.2795,4.1167,1.6398,0.4298,3.1241,-0.1346,0.0198
5084,1975,0,1,87,1,6,4,13,4,0,0,0,0,0,0,0,25,12,2013,1,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0851,0.761,0.4192,0.6714,0.2041,1.2171,1.7188,2.0511,3.841
7094,1975,0,1,87,1,6,4,13,4,0,0,0,0,0,0,0,25,12,2013,1,50,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0851,0.761,0.4192,0.6714,0.2041,1.2171,1.7188,2.0511,3.841
6327,1967,0,0,87,1,2,8,6,1,0,0,0,0,0,0,0,19,12,2013,0,58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0963,0.8972,0.7758,0.1433,1.1878,-0.1744,0.1196,0.1913,0.0748
6131,1980,1,1,87,2,4,2,8,3,0,0,0,0,0,0,0,1,12,2013,2,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1039,-0.2903,-0.4842,1.0989,-0.2701,0.6312,-0.1954,-0.4031,-0.433
5798,1973,0,0,87,1,2,4,8,1,0,0,0,0,0,0,0,23,11,2013,0,52,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0758,0.6298,0.4192,0.269,0.851,1.1073,0.0227,-0.4989,0.0748
10379,1962,0,2,87,5,5,2,9,6,0,0,0,0,0,0,0,8,11,2013,2,63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0865,-0.0528,0.0685,-0.4351,-0.1992,-0.3392,-0.3165,0.7473,0.0198
606,1967,1,1,87,1,1,0,2,7,0,0,0,0,0,0,0,10,10,2013,2,58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0364,-0.9812,-0.8853,-0.6363,-0.731,-0.6504,-0.6557,-0.7674,0.0198
7801,1959,0,1,87,3,5,2,11,4,0,0,0,0,0,0,0,12,9,2013,1,66,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0797,0.203,-0.3178,2.0294,0.2661,-0.5589,0.7738,1.6677,0.0748
2445,1974,1,0,87,1,2,0,3,8,0,0,0,0,0,0,0,7,7,2013,1,51,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0402,-0.9015,-0.7902,-0.6363,-0.6335,-0.6871,-0.6557,-0.844,0.0748
5346,1973,1,0,87,3,3,0,3,7,0,0,0,0,0,0,0,3,7,2013,1,52,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0328,-0.8749,-0.8289,-0.5357,-0.6556,-0.5589,-0.6557,-0.4031,-0.433
550,1952,0,1,87,2,3,3,13,2,0,0,0,0,0,0,0,23,5,2013,1,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0911,0.1697,-0.1811,2.6329,0.2218,0.8692,-0.5104,-0.3455,0.1395
4478,1979,1,1,87,8,11,1,6,8,0,0,0,0,0,0,0,24,3,2013,2,46,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0933,0.0784,0.4548,-0.5357,-0.2701,-0.4124,-0.2438,0.1721,-0.433
2350,1972,1,1,87,7,3,2,8,8,0,1,0,0,0,0,0,22,3,2013,2,53,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0871,0.6995,0.9481,0.6714,0.049,-0.266,-0.2438,1.706,-0.433
1118,1956,0,1,87,3,10,4,5,8,1,0,0,0,0,0,0,20,2,2013,1,69,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.074,0.1315,0.7134,-0.3345,-0.3631,-0.5406,-0.5104,-0.288,-0.433
1491,1965,0,0,87,2,3,4,7,1,0,0,0,0,0,0,0,18,2,2013,0,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1049,-0.0777,-0.4218,0.1684,-0.1903,0.0453,0.0227,2.4538,0.0748
4507,1952,0,0,87,1,6,7,8,3,0,0,0,0,0,0,0,27,11,2012,0,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.106,1.0699,0.9719,0.0427,1.436,-0.1378,-0.3165,0.2297,0.0198
7023,1953,2,1,87,4,6,1,4,9,0,0,0,0,0,0,0,26,11,2012,3,72,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0669,-0.5693,-0.3415,-0.6112,-0.4961,-0.6871,-0.5346,-0.614,0.0198
6977,1974,0,1,87,1,10,5,13,6,0,0,1,0,0,0,0,14,10,2012,1,51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1112,2.1843,2.2853,-0.6614,2.0475,1.9678,0.2408,-0.1346,0.0748
4042,1971,0,1,87,3,4,0,4,8,0,0,0,0,0,1,0,13,10,2012,1,54,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.7072,-0.6328,-0.586,-0.5094,-0.6504,-0.6315,-0.2497,0.1395
7274,1957,0,0,87,1,4,7,10,2,0,1,0,0,0,0,0,28,9,2012,0,68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1156,2.5696,1.2839,3.4377,2.885,3.1945,3.2937,0.3255,-0.433
2902,1958,1,1,87,1,1,0,3,5,0,0,0,0,0,0,0,3,9,2012,2,67,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0813,-0.9314,-0.8467,-0.5609,-0.6866,-0.6504,-0.6073,-0.729,0.0748
3332,1985,1,0,87,4,3,1,4,8,0,0,0,0,0,0,0,29,8,2012,1,40,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0422,-0.7321,-0.713,-0.5609,-0.4385,-0.5589,-0.5346,-0.5181,0.0198
7433,1985,1,0,87,4,3,1,4,8,0,0,0,0,0,0,0,29,8,2012,1,40,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0422,-0.7321,-0.713,-0.5609,-0.4385,-0.5589,-0.5346,-0.5181,0.0198
9386,1962,0,1,88,1,5,1,6,6,0,1,0,0,0,0,0,29,5,2014,1,63,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0728,-0.4747,-0.089,-0.6614,-0.6468,-0.6138,-0.5104,-0.5564,0.0748
5176,1988,1,0,88,1,1,0,3,9,1,0,0,0,0,0,0,8,12,2013,1,37,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0419,-0.9181,-0.8824,-0.5106,-0.6822,-0.5589,-0.5104,-0.5756,0.0748
10323,1952,0,1,88,2,4,2,5,5,0,0,0,0,0,0,0,25,10,2013,1,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0717,-0.5012,-0.294,-0.4854,-0.5581,-0.6321,-0.6073,0.0379,-0.433
4682,1958,0,0,88,1,2,2,8,1,0,0,0,0,0,0,0,15,10,2013,0,67,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0754,-0.4913,-0.609,0.0175,-0.2878,-0.1744,0.5073,-0.729,-0.433
3083,1974,1,1,88,5,6,2,5,7,0,0,0,0,0,0,0,26,7,2013,2,51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0663,-0.3866,-0.2643,-0.3345,-0.3543,-0.3758,-0.2438,-0.3839,-0.433
8015,1962,0,0,88,1,4,6,9,1,0,0,0,0,0,1,0,3,5,2013,0,63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1263,1.1745,1.2185,1.2498,1.0106,1.4368,-0.6557,-0.614,0.1395
1745,1962,0,0,88,1,4,6,9,1,0,0,0,0,0,1,0,3,5,2013,0,63,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1263,1.1745,1.2185,1.2498,1.0106,1.4368,-0.6557,-0.614,0.1395
3136,1962,0,1,88,3,5,3,11,5,0,0,0,0,0,0,0,13,4,2013,1,63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0868,0.095,0.0388,-0.0327,0.4345,-0.2293,-0.1954,-0.614,0.1395
6991,1951,0,1,88,2,9,3,6,8,0,0,0,0,0,0,0,10,4,2013,1,74,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623,0.0518,0.6926,-0.5106,-0.5537,-0.3941,-0.5104,-0.2688,0.1395
8132,1975,1,1,88,5,9,2,8,7,0,1,0,0,0,0,0,5,4,2013,2,50,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0886,0.0917,0.7758,-0.5106,-0.4518,-0.6871,-0.5104,-0.4798,-0.433
503,1985,1,0,88,2,2,0,3,8,0,0,0,0,0,0,0,12,3,2013,1,40,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,-0.9181,-0.8645,-0.6363,-0.6113,-0.6321,-0.6557,-0.7098,-0.433
8148,1956,1,1,88,13,6,2,12,5,0,0,0,0,0,0,0,8,1,2013,2,69,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0739,0.4205,-0.0563,0.0427,0.3326,0.3199,2.1065,1.7444,0.0748
2736,1978,0,1,88,2,5,5,11,2,0,0,0,0,0,0,0,2,1,2013,1,47,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1084,0.4039,0.1844,2.4569,-0.0485,0.6129,1.2342,0.1913,-0.433
8162,1956,0,0,88,1,1,0,3,6,0,0,0,0,0,0,0,1,1,2013,0,69,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0194,-0.9629,-0.8913,-0.6363,-0.6911,-0.5772,-0.6073,-0.8057,0.0748
692,1954,1,1,88,1,1,0,2,6,0,0,0,0,0,0,0,20,12,2012,2,71,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0528,-0.9795,-0.8913,-0.6112,-0.7177,-0.6871,-0.6557,-0.7482,0.0748
7706,1975,0,1,88,6,11,8,5,8,1,0,0,0,0,0,0,7,11,2012,1,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677,0.7344,0.1369,1.9539,0.0977,2.9199,3.003,0.2488,0.0748
9298,1947,0,0,89,1,4,5,8,1,0,1,1,0,0,0,0,28,4,2014,0,78,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1201,1.98,2.8172,-0.6614,1.3208,0.1552,0.1923,-0.844,0.0748
2986,1976,1,1,89,1,1,0,2,6,0,0,0,0,0,0,0,12,3,2014,2,49,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437,-0.9729,-0.8824,-0.6112,-0.7221,-0.6504,-0.6315,-0.7674,-0.433
10812,1978,1,0,89,1,2,1,3,4,0,0,0,0,0,0,0,1,3,2014,1,47,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0671,-0.8566,-0.7932,-0.6614,-0.536,-0.6138,-0.583,-0.844,-0.433
2909,1974,0,1,89,2,8,4,6,3,0,1,1,0,0,0,0,19,2,2014,1,51,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1149,1.0931,1.8723,-0.0579,0.2794,-0.3941,-0.0742,-0.1538,-0.433
6974,1972,0,0,89,1,6,10,5,2,0,0,0,0,0,0,0,31,12,2013,0,53,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1229,1.4801,0.6361,0.3948,2.5482,0.3199,0.7011,0.7665,0.0748
9140,1960,1,1,89,2,2,0,4,6,0,0,0,0,0,0,0,25,12,2013,2,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0734,-0.855,-0.7516,-0.5609,-0.6335,-0.6138,-0.4861,-0.8249,0.0748
4554,1965,0,1,89,4,3,2,8,4,0,0,0,0,0,0,0,1,10,2013,1,60,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0681,-0.2621,-0.395,0.4702,-0.4163,0.3932,-0.4134,0.8816,0.0748
7791,1967,1,1,89,2,1,0,3,7,0,0,0,0,0,0,0,15,9,2013,2,58,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0531,-0.9646,-0.8675,-0.6363,-0.7132,-0.6871,-0.6315,-0.7482,-0.433
5455,1971,1,0,89,3,2,1,4,7,0,0,0,0,0,0,0,22,8,2013,1,54,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0455,-0.8035,-0.609,-0.6614,-0.6733,-0.6504,-0.6315,-0.7482,-0.433
7960,1962,0,0,89,1,3,9,13,1,0,0,1,0,0,0,0,15,8,2013,0,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1209,1.2891,1.278,-0.1082,0.8112,2.0776,-0.05,1.0733,0.0748
3426,1975,1,0,89,3,5,5,13,8,0,0,0,0,0,0,0,15,7,2013,1,50,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1031,1.6445,2.2021,0.8726,0.758,0.4115,0.4588,0.0379,0.1395
5316,1976,0,0,89,1,2,0,4,7,0,0,0,0,0,0,0,4,7,2013,0,49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029,-0.8666,-0.7962,-0.5609,-0.66,-0.5772,-0.6073,-0.4989,0.0748
1404,1968,2,0,89,4,5,1,3,9,0,0,0,0,0,0,0,15,5,2013,2,57,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0499,-0.6225,-0.7516,-0.083,-0.3764,-0.0829,-0.6557,-0.0388,0.0748
10598,1967,1,1,89,3,2,0,3,8,0,0,0,0,0,0,0,15,4,2013,2,58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0394,-0.9447,-0.8675,-0.6363,-0.6689,-0.6138,-0.6315,-0.7865,0.0748
8212,1971,0,1,89,2,3,1,4,7,0,0,0,0,0,0,0,28,3,2013,1,54,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0572,-0.7171,-0.6506,-0.2842,-0.6202,-0.449,-0.3407,-0.4414,-0.433
3233,1965,0,1,89,3,7,8,11,5,0,0,0,0,0,0,0,23,3,2013,1,60,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0918,0.849,0.7669,-0.1333,1.3163,-0.1744,-0.4134,-0.2305,-0.433
7892,1969,0,0,89,2,2,1,3,7,0,0,0,0,0,0,0,2,1,2013,0,56,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0254,-0.8816,-0.8853,-0.5609,-0.629,-0.4124,-0.365,-0.5948,0.0198
2975,1976,0,1,89,2,6,7,9,3,0,0,0,1,0,0,0,12,11,2012,1,49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1261,2.2424,1.2275,0.3948,3.0889,3.3227,0.0712,0.7665,0.0748
5043,1951,0,0,89,2,4,2,5,7,0,0,0,0,0,0,0,5,11,2012,0,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.038,-0.2853,-0.8824,-0.083,-0.3942,1.7481,0.5315,1.9169,-0.433
3104,1961,0,0,89,1,5,3,12,2,0,0,1,0,0,1,0,17,9,2012,0,64,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1212,2.3255,1.5632,0.8223,3.5497,0.2467,1.2584,-0.4798,0.0198
10854,1970,1,1,90,2,2,0,3,7,0,0,0,0,0,0,0,23,5,2014,2,55,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0558,-0.9314,-0.817,-0.6614,-0.6778,-0.6871,-0.6557,-0.8057,-0.433
7419,1968,1,0,90,2,2,0,3,6,0,0,0,0,0,0,0,23,4,2014,1,57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0381,-0.948,-0.8794,-0.586,-0.6556,-0.6871,-0.6073,-0.7865,0.1395
5558,1954,0,0,90,1,4,6,4,1,0,0,1,0,0,0,0,31,3,2014,0,71,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1342,1.7924,2.1278,0.1181,1.1657,0.4481,0.8708,0.6706,0.0198
832,1966,0,1,90,3,8,2,10,5,0,0,0,0,0,0,0,2,3,2014,1,59,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0964,0.2345,0.7639,-0.3094,-0.2391,-0.504,-0.3165,-0.173,0.0748
4964,1958,0,0,90,1,2,11,4,1,0,0,0,0,0,0,0,26,1,2014,0,67,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1091,0.9171,1.1175,-0.3848,0.9973,0.6861,-0.6557,-0.844,0.0748
11030,1976,1,0,90,1,1,0,2,6,1,0,0,0,0,0,0,3,1,2014,1,49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0473,-0.9795,-0.8764,-0.6614,-0.7265,-0.6871,-0.6557,-0.7674,-0.433
4587,1944,0,0,90,1,3,1,7,3,0,0,0,0,0,0,0,18,7,2013,0,81,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0651,-0.5643,-0.4218,-0.0327,-0.505,-0.3941,-0.6557,-0.6523,3.841
450,1958,0,1,90,3,1,4,4,3,0,0,0,0,0,0,0,12,7,2013,1,67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.061,-0.5577,-0.7041,-0.2842,-0.3853,-0.3758,-0.3892,0.6898,0.0748
11031,1950,1,1,90,1,1,0,3,5,0,0,0,0,0,0,0,21,5,2013,2,75,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706,-0.9397,-0.8259,-0.6363,-0.6955,-0.6504,-0.6557,-0.8249,-0.433
4990,1954,0,0,90,1,11,1,8,7,0,0,0,0,0,0,0,2,5,2013,0,71,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863,0.4371,0.6539,-0.6614,-0.146,-0.1744,0.0227,2.1278,-0.433
221,1955,0,1,90,3,3,2,4,6,0,0,0,0,0,0,0,27,4,2013,1,70,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0707,-0.6042,-0.4931,-0.586,-0.5714,-0.6138,-0.6557,0.2872,-0.433
4351,1955,1,1,90,1,1,1,2,7,1,0,0,0,0,0,0,27,4,2013,2,70,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0534,-0.9148,-0.8497,-0.6112,-0.6955,-0.6871,-0.6557,-0.3647,0.1395
1357,1970,1,2,90,7,2,5,5,5,0,0,0,0,0,0,0,8,4,2013,3,55,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,1.5881,1.6405,0.8223,1.4183,0.3749,0.0469,0.5556,0.0748
5667,1964,0,1,90,3,9,10,4,6,0,0,0,0,0,1,0,11,10,2012,1,61,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,1.8189,2.107,0.093,1.0283,0.4115,0.4588,2.0895,-0.433
8867,1988,0,0,90,1,4,10,5,3,0,0,0,0,0,0,0,31,8,2012,0,37,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.099,2.5248,1.6643,2.7084,2.6635,2.0593,0.265,2.4538,-0.433
2747,1988,0,0,90,1,4,10,5,3,0,0,0,0,0,0,0,31,8,2012,0,37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.099,2.5248,1.6643,2.7084,2.6635,2.0593,0.265,2.4538,-0.433
7422,1987,1,0,90,3,5,1,7,7,0,0,0,0,0,0,0,22,8,2012,1,38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068,-0.3933,-0.6506,0.4451,-0.5005,1.1805,1.2342,-0.729,0.0198
4148,1972,1,2,90,7,5,1,6,8,0,0,0,0,0,0,0,20,8,2012,3,53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.056,-0.4282,-0.4158,-0.0579,-0.2834,-0.4674,-0.583,-0.0388,-0.433
9516,1971,0,0,90,2,9,7,10,7,0,1,0,0,1,1,0,18,8,2012,0,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0713,1.035,0.9392,0.6965,0.3193,1.1256,1.7188,1.4376,0.1395
1291,1978,1,0,90,4,6,2,4,8,0,0,0,0,0,0,0,4,8,2012,1,47,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.039,-0.4232,-0.4515,-0.4351,-0.2036,-0.4674,-0.365,0.0188,0.0748
1833,1974,1,0,91,2,2,1,4,5,0,0,0,0,0,0,0,26,4,2014,1,51,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0563,-0.7852,-0.7011,-0.4603,-0.66,-0.3392,-0.4619,-0.614,0.0198
7270,1981,0,0,91,1,2,3,13,6,0,1,0,0,0,0,0,25,1,2014,0,44,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0831,1.055,1.795,0.5457,0.2218,-0.1012,-0.365,-0.3839,0.1395
8182,1984,1,0,91,4,3,0,4,8,0,0,0,0,0,0,0,5,1,2014,1,41,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,-0.8052,-0.7457,-0.586,-0.5227,-0.5589,-0.5588,-0.7482,-0.433
10394,1984,0,0,91,1,4,8,5,1,1,0,1,1,0,0,0,23,12,2013,0,41,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327,1.4502,1.1026,2.9599,-0.1504,1.034,3.9964,3.7767,-0.433
1142,1953,0,1,91,2,3,2,9,3,0,0,0,0,0,0,0,22,12,2013,1,72,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0812,-0.2953,-0.2851,-0.4854,-0.3764,-0.1378,0.9434,-0.173,-0.433
451,1989,1,0,91,1,1,1,2,8,0,0,0,0,0,0,0,20,12,2013,1,36,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0113,-0.9696,-0.8764,-0.6614,-0.7088,-0.6504,-0.6557,-0.7674,0.0198
7128,1977,1,1,91,1,1,0,2,7,0,0,0,0,0,0,0,7,12,2013,2,48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0621,-0.9812,-0.8913,-0.6614,-0.7177,-0.6871,-0.6315,-0.7482,0.0198
10678,1959,0,1,91,2,11,2,10,7,0,0,0,0,0,0,0,28,11,2013,1,66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1045,0.5168,1.0373,-0.2339,0.0135,-0.0645,-0.0258,-0.5181,0.0748
7755,1954,0,1,91,2,9,1,4,8,0,0,0,0,0,0,0,12,11,2013,1,71,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0842,-0.3235,0.1369,-0.586,-0.567,-0.6871,-0.6557,-0.4798,-0.433
4754,1966,0,1,91,1,2,0,4,4,0,0,0,0,0,0,0,25,9,2013,1,59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0479,-0.8035,-0.814,-0.3848,-0.5936,-0.449,-0.5104,-0.288,-0.433
